,PlotID,Trial,ID,Red,Green,Blue,RedEdge,NIR,BI,GLI,NGRDI,VARI,BGI,NDVI,QGIS_range,QGIS_rows,corrected_plot,Pedigree
0,721,1,1,0.157005327219167,0.215790884440742,0.245747650240264,0.300919337242715,0.455076117010015,0.210441288678485,0.0543251449765249,0.171015765296206,0.469657510535161,1.11403758857644,0.48703539884959,25,1,1471,W10004_0087 X PHP02
1,722,1,2,0.168515485158698,0.223600650111898,0.263173858617053,0.30728195179998,0.453747428111575,0.222460200416791,0.0320754019740664,0.151018907386679,0.435991776596495,1.15671933769929,0.459816189784916,25,2,1472,PHG39 X PHN82
2,723,1,3,0.149482000717254,0.203887841924284,0.233886922348935,0.290473159068229,0.457415048705589,0.199829580701466,0.0554333362034346,0.171274600961127,0.463013459930227,1.11378899465494,0.505758275626368,25,3,1473,W10004_0134 X PHP02
3,724,1,4,0.128902883129878,0.179757407401387,0.202923300428954,0.269693125563541,0.43929832431073,0.174226264710392,0.0707517235359718,0.186157806225043,0.493186469237009,1.08165899887445,0.55298483427545,25,4,1474,W10004_0935 X PHP02
4,725,1,5,0.1387726676083,0.191094435848926,0.227354375989021,0.285383733038808,0.436882399970613,0.190074093480256,0.0502963544197445,0.177959471311729,0.523320743561962,1.14156462581898,0.525528500855327,25,5,1475,W10004_1118 X PHP02
5,726,1,6,0.120911196253062,0.171957273152519,0.198584585216583,0.262682916329106,0.43442769024905,0.168059781428823,0.0712815658289836,0.194720483957849,0.593912807033341,1.09773010510509,0.569241676394743,25,6,1476,W10004_0498 X PHP02
6,727,1,7,0.108089113583688,0.15779264889246,0.172034151933289,0.242061766416093,0.408277618134549,0.149873928542664,0.0958198328154699,0.2096078660195,0.539747475851695,1.03922532641871,0.581966057091267,25,7,1477,W10004_0713 X PHP02
7,728,1,8,0.101925678013785,0.146886551648388,0.161053253943714,0.226938736952105,0.384444744992372,0.139906251294508,0.0840729618407927,0.19697436442453,0.507336550637108,1.05349599705064,0.575059285018376,25,8,1478,W10004_0129 X PHP02
8,729,1,9,0.108294140911321,0.156540085827775,0.174851405907433,0.241851425161642,0.397088233002964,0.150419193008986,0.0904683906475569,0.205692477739865,0.540984744766625,1.05301506445225,0.575222912795431,25,9,1479,W10004_0798 X PHP02
9,730,1,10,0.117871571538497,0.16741554850987,0.19024468869182,0.254331757952279,0.418732900120006,0.162480285690403,0.0791018997707068,0.197239854210908,0.533486125897439,1.07525643266352,0.570744997266042,25,10,1480,B37 X H95
10,731,1,11,0.121260349734458,0.16533002456165,0.190695287672105,0.248498953943158,0.389876808264964,0.16245669841474,0.0558985027106408,0.170884999055283,0.468672087708278,1.11094548458607,0.531290089758143,25,11,1481,W10004_0053 X PHP02
11,732,1,12,0.120030652128997,0.161308610753326,0.179883412088167,0.2340443745177,0.360722749149892,0.156589588278811,0.057315887777828,0.158842873135602,0.410201556957059,1.0863483428116,0.500145743120362,25,12,1482,W10004_0220 X PHP02
12,733,1,13,0.113929723431443,0.15071307156227,0.16588214897881,0.213241192723926,0.326685111127471,0.145840437477249,0.0543677187398111,0.151042711595066,0.378144267915134,1.08169250870707,0.479446337681641,25,13,1483,W10004_0292 X PHP02
13,734,1,14,0.135080149103188,0.17774791692162,0.210857682524903,0.254560539846201,0.366359625797017,0.177978807182919,0.0340909681653524,0.149381336546935,0.420857598894984,1.15499300020222,0.464818486567418,25,14,1484,B37 X MO17
14,735,1,15,0.114611165390813,0.158825820757214,0.185654499371093,0.239846055042517,0.377495557994016,0.156647949223037,0.0557678113945827,0.177345936416477,0.732400816214987,1.12176235990831,0.540998883845608,25,15,1485,W10004_0932 X PHP02
15,736,1,16,0.103961402261586,0.151307822077717,0.166422440836474,0.235315399607465,0.423435911465263,0.144552721056216,0.106066854768552,0.213205464309266,0.544166551653443,1.02031113019143,0.607974957160488,25,16,1486,W10004_0818 X PHP02
