"PlotID","Trial","ID","Red","Green","Blue","RedEdge","NIR","BI","GLI","NGRDI","VARI","BGI","NDVI"
"616","1",1,0.067105596146207,0.101480785483077,0.122195935713569,0.159911720702551,0.193954701389103,0.0996389298867331,0.0385895416538002,0.20550444678513,0.787902729456045,1.19550023968545,0.488396378989691
"615","1",2,0.0637874501109893,0.0970107647055312,0.115554230632709,0.153316017562827,0.188058158417632,0.0946494115794649,0.0433580864425413,0.207961147290014,0.74999626410323,1.18097631550037,0.49551096638606
"614","1",3,0.0661628674444202,0.100093208327721,0.120481473011789,0.157776772377429,0.193715476911881,0.0982532445110793,0.0397669300305167,0.206552898688925,0.765124671060836,1.19245454863077,0.494488639542274
"613","1",4,0.0665520060562377,0.101015634133205,0.121642542659311,0.160689994099775,0.197630461307358,0.0991453885447659,0.0412233282266635,0.208726000504978,0.775731647125699,1.19054633982922,0.500474398533672
"612","1",5,0.0673276706617736,0.101862821363324,0.123675356701553,0.162614474410606,0.198782123031263,0.100431760060315,0.036946062354083,0.206691767376525,0.785716291779156,1.20347852885642,0.497913046102881
"611","1",6,0.0648376503086724,0.0986435688500788,0.118886603938952,0.158190544238518,0.193231802557653,0.0968510542322628,0.0416136648842306,0.209301751478811,0.787993880108978,1.19126621866222,0.501549919663824
"610","1",7,0.0698476461049748,0.106229270381071,0.128970220613983,0.170950277058848,0.208291596803191,0.10468104474675,0.0402037539819059,0.210607080765656,0.813485109230724,1.19805581351255,0.503294185535167
"609","1",8,0.067798220215527,0.10314429949975,0.123399211839517,0.164201514018455,0.200382401425523,0.100861496323304,0.0438054378491946,0.210136701151502,0.76731644458594,1.18282631524824,0.498706076573721
"608","1",9,0.0671486610022847,0.102437105462458,0.121203601741536,0.161769921946892,0.197613050068041,0.0995890032649502,0.047423013168465,0.211370947826688,0.747089044517363,1.17189723165846,0.496117812640307
"607","1",10,0.0616944087125027,0.0956335996915293,0.110498249755898,0.152038804072095,0.187561869558491,0.0917123859258071,0.0563695768895065,0.217245561443615,0.734782245993139,1.14901766932864,0.50509958121666
"606","1",11,0.0582533776079892,0.0906214547367242,0.104633726847449,0.146414177916702,0.185840178319797,0.0868549994002074,0.0571421416125987,0.218918655592986,0.749387026787988,1.14983076625049,0.524317323338196
"605","1",12,0.0518158503943599,0.0848141396431811,0.0922874074590132,0.139248913226607,0.190827338056206,0.0786727919941313,0.0869783791363023,0.24293352453313,0.755697757125799,1.0880124789081,0.570428896443592
"604","1",13,0.0516345793866256,0.0841684789378488,0.0915593885851036,0.138798100004511,0.194448628112117,0.0781479806653697,0.0881388819437933,0.242032728362768,0.753804009818416,1.08481934432656,0.577003044522542
"603","1",14,0.0536248524274969,0.0864420229220414,0.0959758579923655,0.143123598079396,0.190753868445098,0.0810606568000128,0.0767809419079859,0.236078706876055,0.763642595667061,1.11208282832341,0.558415710150659
"602","1",15,0.0583191849403383,0.0906118483860304,0.106480146558201,0.147672325573248,0.185383314395174,0.0876638441709862,0.0529823940597321,0.219301348565387,0.792231263916505,1.16770433402861,0.523449942306318
"601","1",16,0.0572573776575441,0.088881694121969,0.104688469383077,0.144146465412569,0.180267324596742,0.0860937250295015,0.0512589193968062,0.218336885640546,0.780852547475979,1.1725826253105,0.517674540724144
"600","1",17,0.0569984326960133,0.0857903671084637,0.102612129767085,0.136242964620753,0.169969824480439,0.0840417687217077,0.0398589820626647,0.203055743676079,0.728689422298106,1.1889236492758,0.498843483389236
"599","1",18,0.0603641996018479,0.0901720873178473,0.110708552750958,0.144415810199691,0.180438148207799,0.089606568749176,0.0304075941624536,0.200044609931247,0.773107943342772,1.21996001335706,0.501370963727763
"598","1",19,0.0647881522342516,0.0963371276834371,0.119262616952343,0.15365232203747,0.189184248353796,0.0961874687728122,0.0273280414530431,0.197860902440914,0.78801223400657,1.22765561542038,0.493992654223345
"597","1",20,0.0624474015345965,0.0935842575142142,0.113983773527833,0.149936817616582,0.185417432649814,0.092592005890262,0.0342028490120074,0.20133196536594,0.774510848984447,1.20864962342069,0.497490126402214
"596","1",21,0.0626378926179724,0.0928729542319626,0.111432416631867,0.14659811801242,0.180667269882655,0.0913204274062132,0.0381623923451596,0.196246572343551,0.699738642944099,1.18478590950451,0.487692478999157
"595","1",22,0.060415712352037,0.0900189597092874,0.106192328303654,0.142155799948644,0.176719327252262,0.0877214919931576,0.0434576650262998,0.198532350578347,0.679157807323723,1.16902798883204,0.492551476994506
"594","1",23,0.0645421872704294,0.0967372125551156,0.11449987377499,0.154004300642307,0.190903498518956,0.0944213892280331,0.0471899393459715,0.202606790487259,0.714358845937663,1.1645352745831,0.497513348435383
"593","1",24,0.0650623908909444,0.098281543916776,0.1148336068126,0.157012372022991,0.194333497110873,0.095242841116359,0.0536294658696934,0.206512481327528,0.70955695814021,1.14801702205211,0.501423763963806
"592","1",25,0.0638522307050848,0.097415541938606,0.112579882983209,0.156194873209214,0.192748667966153,0.0937931799608765,0.0607825536792103,0.212167974963794,0.717955420820563,1.13170251871975,0.506019338812924
"591","1",26,0.0629750694829048,0.0962389956567911,0.112559600828112,0.154989474897906,0.191644849080731,0.0931572233749364,0.0543033044873176,0.212271562652909,0.72414932911768,1.15542101998239,0.507574070328668
"590","1",27,0.0604906068454153,0.0925222468609967,0.106615508804784,0.147610099856175,0.183816214906561,0.0889002818259382,0.0588397974426291,0.212907355969876,0.710112365826527,1.13986221247113,0.506722484517082
"589","1",28,0.0585561597617938,0.0882127962959032,0.100352868675748,0.136861760133669,0.169732737463871,0.0843502263626469,0.0569960014355411,0.203810192582094,0.65310381703581,1.128534862554,0.488065171301585
"561","1",29,0.0661803274635215,0.100718939841583,0.1200612461922,0.161159019038287,0.196791562039627,0.0983415966938299,0.0447549685912102,0.209801609422239,0.694921454186305,1.18037446120021,0.500762320341071
"562","1",30,0.0624196722010923,0.0965247016084301,0.113630310725248,0.156926209050013,0.195069347639367,0.0934756343602997,0.0504373082204551,0.216034584003128,0.773807144176725,1.16965659541585,0.516196635864384
"563","1",31,0.0601490564943296,0.0924239089215444,0.106854783127177,0.14538200777614,0.178967744361532,0.0887268194787701,0.0532151196641848,0.212862266883542,0.712986255269664,1.15195787047943,0.497399032330673
"564","1",32,0.0623305536499754,0.0943198790445416,0.109981444477639,0.145438461783274,0.176567811078108,0.0910978770676168,0.0473595368023385,0.205398222079255,0.690796300959471,1.16123841112313,0.47945502653262
